id,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
1003000022001986,690.0282,115.5385,411.5052,237.1083,566.8042,156.1433,544.988,177.9822,111.8472,265.5093,433.2997,169.0598,102.9041,166.4453,345.5182,-5.6066,509.8593,275.1882,771.9041,532.5833,403.3004,234.3263,334.5687,427.4332,-9.2223,590.6317,554.2709,206.0853,563.0787,170.9984,370.3486,62.6996,418.0375,54.9823
1007000018000648,304.2432,37.3037,307.7295,33.8174,293.7842,33.8174,318.1885,40.79,286.8115,44.2764,339.1064,86.1123,269.3799,89.5986,335.6201,148.8662,272.8662,148.8662,318.1885,201.1611,286.8115,201.1611,328.6475,183.7295,279.8389,183.7295,342.5928,253.4561,262.4072,253.4561,346.0791,319.6963,262.4072,319.6963
1003000021000370,20.2877,215.7273,42.2518,250.9657,34.9916,175.6521,53.5808,193.4573,52.3822,210.895,62.5687,461.818,73.1731,107.7106,28.5914,387.6909,56.6226,169.3724,137.3593,174.1091,106.4482,225.2064,134.6143,526.141,138.5628,367.8903,41.5438,254.8249,93.1263,179.9673,238.8267,-54.5496,190.5078,71.7272
1005000015000313,79.3515,133.9297,73.6484,128.2266,73.6484,133.9297,79.3515,111.1172,85.0547,111.1172,119.2734,105.4141,119.2734,122.5234,170.6015,151.0391,164.8984,168.1484,142.0859,202.3672,159.1953,196.6641,244.7422,168.1484,244.7422,168.1484,335.9922,225.1797,330.2891,230.8828,421.5391,270.8047,421.5391,265.1016
1001000022000466,364.8617,421.7276,296.3816,247.6564,585.8665,103.5968,277.1364,299.1357,359.2592,150.9036,728.4823,466.1835,291.9395,279.2323,180.4833,288.2184,306.4187,137.9643,615.9441,71.0333,252.1923,207.2138,147.2904,291.1028,85.0806,157.3892,100.1473,103.5355,240.2117,65.5048,189.5311,265.3862,221.428,139.3555
1009000009000453,383.3643,191.3115,390.6104,194.9346,390.6104,191.3115,390.6104,158.7041,386.9873,165.9502,361.626,144.2119,354.3799,169.5732,358.0029,180.4424,336.2646,242.0342,372.4951,202.1807,386.9873,231.165,260.1807,136.9658,256.5576,147.835,180.4736,173.1963,180.4736,184.0654,115.2588,173.1963,100.7666,184.0654
1006000014000081,302.5303,69.1064,304.9424,66.6943,297.7061,66.6943,309.7666,71.5186,292.8818,71.5186,314.5908,88.4033,283.2334,88.4033,338.7119,73.9307,256.7002,73.9307,358.0088,57.0459,234.9912,54.6338,309.7666,148.7061,288.0576,146.2939,319.415,189.7119,275.9971,189.7119,331.4756,233.1299,261.5244,233.1299
1002000022000012,320.7163,23.069,231.5506,137.3424,485.6586,86.6686,10.2713,27.6399,537.0737,70.3486,350.211,26.1407,447.9034,107.2184,544.0903,117.9453,558.8566,218.0583,218.6254,105.5879,319.8772,153.891,450.0022,246.5808,98.5928,141.9468,369.7668,361.1682,377.5728,346.228,255.1959,75.8113,293.4395,317.5344
1005000021001082,632.0603,280.634,634.1512,434.3852,400.6137,99.6528,280.1829,97.6491,903.4327,226.7102,444.3632,129.6287,525.8924,279.7841,493.9802,273.531,-100.2461,419.9331,166.4469,346.3787,166.7203,447.3022,189.6866,120.8035,324.4093,249.8632,235.6827,52.6664,113.8747,304.8889,114.8232,407.7546,38.2401,268.3318
1009000009000334,388.9531,191.2969,396.1406,191.2969,392.5469,184.1094,396.1406,155.3594,388.9531,166.1406,360.2031,140.9844,356.6094,166.1406,356.6094,194.8906,338.6406,241.6094,378.1719,205.6719,388.9531,230.8281,259.5781,137.3906,255.9844,148.1719,180.5156,169.7344,180.5156,184.1094,112.2344,173.3281,101.4531,184.1094
1003000030000178,131.5576,232.5869,121.8896,232.5869,121.8896,242.2549,126.7236,256.7568,131.5576,271.2588,179.8975,251.9229,179.8975,280.9268,262.0752,247.0889,252.4072,300.2627,300.7471,237.4209,320.083,300.2627,300.7471,247.0889,305.5811,276.0928,349.0869,164.9111,344.2529,169.7451,445.7666,102.0693,445.7666,97.2354
1007000131000227,318.9326,77.8115,318.9326,71.542,315.7979,71.542,300.124,77.8115,303.2588,74.6768,296.9893,109.1592,296.9893,109.1592,290.7197,159.3154,293.8545,159.3154,309.5283,203.2021,309.5283,203.2021,287.585,190.6631,296.9893,193.7979,284.4502,256.4932,290.7197,262.7627,281.3154,316.0537,293.8545,331.7275
1003000030000152,132.3916,235.585,122.7236,235.585,122.7236,240.4189,127.5576,259.7549,127.5576,269.4229,175.8975,254.9209,180.7314,279.0908,248.4072,259.7549,248.4072,303.2607,320.917,259.7549,316.083,298.4268,306.415,254.9209,306.415,264.5889,398.2607,216.249,393.4268,206.5811,514.2764,225.917,514.2764,192.0791
1007000073000088,335.4404,89.7061,341.2021,81.0635,329.6787,83.9443,352.7256,86.8252,321.0361,86.8252,364.249,118.5146,303.751,118.5146,395.9385,147.3232,274.9424,150.2041,413.2236,118.5146,251.8955,124.2764,355.6064,196.2979,318.1553,196.2979,378.6533,253.915,295.1084,256.7959,381.5342,320.1748,295.1084,323.0557
1007000131000146,324.9424,79.5635,321.8271,73.333,318.7119,73.333,303.1357,76.4482,306.251,76.4482,290.6748,107.6006,306.251,107.6006,309.3662,160.5596,321.8271,157.4443,337.4033,182.3662,356.0947,182.3662,281.3291,191.7119,293.79,194.8271,290.6748,260.2471,303.1357,260.2471,281.3291,316.3213,296.9053,331.8975
1005000021000369,157.2768,336.7794,261.5144,332.2858,202.1842,255.3515,625.3626,-10.6898,690.7411,306.6722,476.8887,280.6504,467.4995,279.4276,297.3806,351.9595,714.4519,264.8841,38.8843,233.674,394.8624,116.7178,333.12,210.4509,203.961,168.2207,174.0396,333.5096,180.31,329.5161,55.7325,356.9631,63.6025,243.076
1001000021000001,452.433,180.543,177.3263,213.2866,215.0905,403.8955,484.0045,210.8103,396.911,341.8043,275.5748,244.1837,428.3131,200.5414,230.7442,247.859,541.3822,241.4903,365.6115,360.9957,375.1688,109.1187,235.1626,430.0968,198.4381,232.8267,211.446,47.7779,154.9851,226.5256,189.7561,236.8402,240.0245,392.5767
1009000068001239,522.7266,191.4609,527.0234,187.1641,527.0234,182.8672,514.1328,165.6797,514.1328,165.6797,475.4609,165.6797,475.4609,178.5703,471.1641,230.1328,479.7578,247.3203,492.6484,243.0234,509.8359,247.3203,363.7422,174.2734,363.7422,182.8672,273.5078,204.3516,273.5078,208.6484,178.9766,221.5391,178.9766,225.8359
1006000039000388,305.6602,47.168,308.9805,40.5273,299.0195,40.5273,315.6211,43.8477,289.0586,43.8477,328.9023,73.7305,279.0977,77.0508,368.7461,83.6914,239.2539,93.6523,411.9102,83.6914,196.0898,90.332,328.9023,163.3789,292.3789,166.6992,342.1836,233.1055,272.457,236.4258,352.1445,302.832,262.4961,299.5117
1009000068000811,513.9834,188.3369,522.3623,188.3369,518.1729,179.958,513.9834,188.3369,505.6045,159.0107,467.8994,167.3896,472.0889,179.958,455.3311,213.4736,484.6572,246.9893,501.415,238.6104,509.7939,242.7998,358.9736,167.3896,358.9736,171.5791,266.8057,200.9053,266.8057,200.9053,178.8271,226.042,178.8271,221.8525
1007000000000138,227.1572,74.2139,233.4658,67.9053,224.0029,67.9053,233.4658,71.0596,211.3857,64.751,227.1572,99.4482,186.1514,96.294,220.8486,143.6084,170.3799,140.4541,217.6943,178.3057,170.3799,184.6143,211.3857,184.6143,189.3057,184.6143,217.6943,244.5459,182.9971,254.0088,217.6943,298.1689,173.5342,320.249
1005000010000225,174.6445,146.9102,170.2305,133.668,165.8164,138.082,187.8867,120.4258,192.3008,120.4258,232.0273,138.082,232.0273,129.2539,245.2695,221.9492,249.6836,217.5352,223.1992,296.9883,223.1992,283.7461,364.4492,186.6367,364.4492,168.9805,413.0039,288.1602,413.0039,261.6758,527.7695,252.8477,510.1133,235.1914
1007000007000072,311.5195,132.793,311.5195,128.0273,309.1367,128.0273,294.8398,125.6445,297.2227,125.6445,282.9258,149.4727,287.6914,154.2383,309.1367,192.3633,316.2852,189.9805,323.4336,149.4727,321.0508,154.2383,261.4805,218.5742,249.5664,218.5742,285.3086,254.3164,301.9883,249.5508,266.2461,297.207,273.3945,306.7383
1009000009000837,396.623,188.1348,404.084,180.6738,400.3535,176.9434,392.8926,154.5605,389.1621,158.291,359.3184,143.3691,355.5879,169.4824,363.0488,199.3262,336.9355,240.3613,381.7012,206.7871,385.4316,232.9004,254.8652,139.6387,254.8652,158.291,180.2559,173.2129,180.2559,184.4043,113.1074,176.9434,101.916,184.4043
1009000009001222,379.0283,194.9053,382.6318,198.5088,386.2354,194.9053,393.4424,166.0771,389.8389,176.8877,361.0107,144.4561,357.4072,169.6807,314.165,169.6807,339.3896,238.1475,382.6318,205.7158,389.8389,230.9404,260.1123,133.6455,252.9053,162.4736,180.835,173.2842,177.2314,184.0947,115.9717,173.2842,101.5576,184.0947
1007000073000224,336.1846,52.4189,342.9229,45.6807,329.4463,42.3115,353.0303,49.0498,322.708,49.0498,363.1377,86.1104,305.8623,82.7412,396.8291,116.4326,272.1709,116.4326,413.6748,86.1104,251.9561,89.4795,356.3994,177.0771,319.3389,177.0771,373.2451,247.8291,299.124,251.1982,379.9834,321.9502,295.7549,321.9502
1007000037000225,312.0664,106.4492,320.1523,98.3633,303.9805,98.3633,328.2383,103.7539,295.8945,103.7539,344.4102,141.4883,285.1133,141.4883,371.3633,144.1836,260.8555,141.4883,387.5352,141.4883,239.293,136.0977,339.0195,235.8242,295.8945,235.8242,382.1445,300.5117,255.4648,300.5117,376.7539,365.1992,263.5508,365.1992
1014000007000197,146.4199,92.5996,155.7363,80.1777,133.998,80.1777,180.5801,55.334,121.5762,67.7559,211.6348,92.5996,115.3652,98.8105,227.1621,176.4473,102.9434,176.4473,230.2676,250.9785,99.8379,247.873,193.002,160.9199,146.4199,154.709,183.6855,229.2402,109.1543,216.8184,189.8965,219.9238,140.209,219.9238
1001000043000103,132.293,211.5768,121.3164,211.5768,121.3164,222.5534,121.3164,211.5768,124.9753,251.8242,168.8815,204.2591,176.1992,255.4831,231.082,182.306,242.0586,270.1185,271.3294,174.9883,304.2591,281.095,264.0117,171.3294,278.6471,207.918,344.5065,116.4466,370.1185,149.3763,417.6836,61.5638,373.7773,226.2122
1007000078000493,306.833,110.2451,311.3838,105.6943,309.1084,105.6943,329.5869,110.2451,325.0361,107.9697,338.6885,135.2744,331.8623,135.2744,300.0068,178.5068,304.5576,169.4053,293.1807,146.6514,297.7314,146.6514,372.8193,205.8115,354.6162,201.2607,309.1084,237.667,304.5576,226.29,343.2393,303.6533,329.5869,287.7256
1001000021000722,306.5667,89.7406,427.4892,423.1844,484.1733,202.0744,26.2045,689.6239,433.505,214.0452,113.6276,230.6863,655.3506,-4.6276,262.3313,256.9135,296.4019,118.7527,519.1521,100.6256,667.5015,410.5434,335.7048,295.8456,384.4298,-75.9671,311.8314,80.5248,179.4197,278.2642,94.0401,196.2046,213.8276,257.1387
1007000019000548,235.3737,129.6315,232.47,123.8242,229.5664,123.8242,215.0482,123.8242,215.0482,123.8242,206.3372,152.8607,200.53,149.957,255.6992,170.2825,255.6992,170.2825,302.1576,170.2825,305.0612,173.1862,139.5534,219.6445,127.9388,222.5482,197.6263,260.2956,197.6263,257.3919,180.2044,318.3685,171.4935,332.8867
1007000018000882,299.2383,30.2461,306.1914,26.7695,292.2852,26.7695,316.6211,33.7227,281.8555,33.7227,334.0039,75.4414,267.9492,75.4414,340.957,131.0664,247.0898,131.0664,316.6211,179.7383,271.4258,131.0664,320.0977,179.7383,278.3789,179.7383,337.4805,252.7461,260.9961,252.7461,344.4336,315.3242,260.9961,318.8008
1005000021000352,231.6569,211.6401,614.7815,160.3195,856.1545,333.9803,1106.1304,59.6314,341.3584,157.4779,628.8277,162.2929,296.405,261.6962,502.5569,273.7144,686.4307,492.0969,256.45,200.8425,767.3894,529.3358,193.9977,242.7869,207.1588,233.7805,90.5905,288.3456,101.9377,423.6449,42.5382,110.7577,60.6816,212.5224
1006000039000636,306.7656,49.1094,313.7448,42.1302,303.276,42.1302,320.724,45.6198,292.8073,45.6198,334.6823,80.5156,282.3385,80.5156,345.151,125.8802,271.8698,122.3906,348.6406,164.2656,261.401,160.776,324.2135,164.2656,292.8073,167.7552,317.2344,234.0573,296.2969,234.0573,310.2552,303.849,299.7865,296.8698
1007000095000296,300.1709,44.5244,307.1826,37.5127,300.1709,37.5127,331.7236,44.5244,321.2061,44.5244,342.2412,86.5947,314.1943,90.1006,394.8291,121.6533,317.7002,153.2061,363.2764,170.7354,310.6885,181.2529,342.2412,198.7822,314.1943,195.2764,349.2529,286.4287,324.7119,282.9229,363.2764,367.0635,324.7119,349.5342
1005000021001303,472.4129,93.6052,133.9153,451.971,1001.979,408.0068,437.9269,386.2195,585.6832,428.3922,444.9353,122.7725,368.8739,218.5002,768.9282,181.5531,375.9692,283.1819,354.7208,207.2244,671.0257,297.0463,488.5994,257.5944,337.8266,117.0505,325.6814,262.7781,-16.0606,243.5324,108.4691,115.779,9.531,453.4271
1008000102000256,342.9102,249.3398,348.1445,251.957,348.1445,249.3398,355.9961,267.6602,355.9961,272.8945,332.4414,299.0664,321.9727,278.1289,327.207,259.8086,306.2695,238.8711,345.5273,259.8086,340.293,254.5742,219.9023,299.0664,222.5195,285.9805,183.2617,215.3164,191.1133,210.082,144.0039,304.3008,146.6211,293.832
1009000066000938,491.501,168.2783,496.8428,162.9365,496.8428,157.5947,475.4756,146.9111,475.4756,146.9111,422.0576,168.2783,427.3994,168.2783,438.083,248.4053,443.4248,253.7471,491.501,259.0889,496.8428,259.0889,304.5381,211.0127,304.5381,205.6709,181.6768,232.3799,181.6768,232.3799,69.499,232.3799,64.1572,232.3799
1007000131001789,310.7939,112.749,310.7939,107.9248,308.3818,107.9248,293.9092,112.749,293.9092,112.749,284.2607,134.458,293.9092,139.2822,327.6787,160.9912,334.915,160.9912,366.2725,168.2275,375.9209,170.6396,248.0791,206.8213,255.3154,211.6455,289.085,262.2998,293.9092,259.8877,269.7881,320.1904,272.2002,322.6025
1007000000001200,224.6016,184.1953,229.1328,179.6641,220.0703,177.3984,233.6641,175.1328,208.7422,168.3359,226.8672,179.6641,188.3516,184.1953,258.5859,188.7266,220.0703,202.3203,297.1016,193.2578,272.1797,202.3203,192.8828,243.1016,158.8984,245.3672,229.1328,249.8984,186.0859,265.7578,220.0703,299.7422,174.7578,324.6641
1001000021000606,458.6288,169.5661,175.6561,424.9046,336.2405,213.709,39.5135,194.0422,300.7205,347.9841,413.9783,262.6265,494.1561,154.4553,395.9134,106.2822,208.0547,417.402,262.4879,115.0586,364.6523,169.6114,254.3084,131.2007,400.8177,323.0661,298.5085,359.2015,53.7022,86.9112,125.8043,-31.2173,338.1449,259.5481
1009000095000396,160.0039,142.1367,160.0039,134.2461,152.1133,138.1914,171.8398,114.5195,152.1133,130.3008,203.4023,134.2461,187.6211,118.4648,203.4023,209.207,207.3477,173.6992,152.1133,209.207,156.0586,181.5898,309.9258,98.7383,302.0352,110.5742,309.9258,189.4805,302.0352,173.6992,388.832,185.5352,373.0508,153.9727
1007000018000085,302.8672,96.2578,311.0703,90.7891,297.3984,90.7891,319.2734,88.0547,283.7266,88.0547,335.6797,120.8672,270.0547,123.6016,330.2109,183.7578,275.5234,183.7578,322.0078,238.4453,286.4609,238.4453,322.0078,200.1641,275.5234,197.4297,343.8828,257.5859,253.6484,263.0547,346.6172,317.7422,259.1172,320.4766
1009000009001003,392.7588,185.3896,403.9795,181.6494,400.2393,177.9092,396.499,151.7275,400.2393,162.9482,359.0967,140.5068,359.0967,170.4287,351.6162,196.6104,336.6553,241.4932,385.2783,207.8311,389.0186,230.2725,254.3701,144.2471,254.3701,159.208,179.5654,174.1689,179.5654,185.3896,112.2412,174.1689,101.0205,185.3896
1009000041000292,207.5625,265.3125,207.5625,259.0625,204.4375,262.1875,216.9375,252.8125,210.6875,252.8125,235.6875,262.1875,235.6875,255.9375,238.8125,315.3125,238.8125,302.8125,204.4375,315.3125,207.5625,309.0625,316.9375,255.9375,316.9375,252.8125,382.5625,277.8125,382.5625,277.8125,457.5625,296.5625,454.4375,287.1875
1009000009001290,373.7314,200.5439,380.8994,200.5439,380.8994,196.96,391.6514,168.2881,388.0674,179.04,362.9795,143.2002,355.8115,171.8721,312.8037,171.8721,337.8916,239.9678,377.3154,204.1279,388.0674,232.7998,259.0439,139.6162,255.46,161.1201,180.1963,171.8721,180.1963,186.208,115.6846,171.8721,101.3486,182.624
1009000095001201,125.7871,153.709,125.7871,140.1738,121.2754,149.1973,143.834,122.127,143.834,131.1504,175.416,149.1973,179.9277,131.1504,188.9512,216.873,197.9746,189.8027,139.3223,221.3848,161.8809,194.3145,297.2324,149.1973,297.2324,135.6621,387.4668,162.7324,387.4668,153.709,491.2363,171.7559,473.1895,153.709
1001000022000011,290.6806,128.9278,20.4795,100.9168,386.5846,76.1299,318.6306,159.7487,367.1265,60.9073,191.4938,178.1399,373.2758,168.8748,493.3523,262.2961,260.1539,249.4217,49.6603,184.7739,324.4876,220.635,154.5171,218.1799,450.1148,284.9422,325.7084,120.3122,329.8086,128.4524,145.3376,278.4624,191.8932,219.1764
1009000001000701,174.0273,212.957,169.3008,203.5039,164.5742,212.957,178.7539,184.5977,174.0273,189.3242,216.5664,198.7773,216.5664,184.5977,226.0195,274.4023,230.7461,260.2227,174.0273,274.4023,169.3008,260.2227,348.9102,198.7773,344.1836,189.3242,443.4414,222.4102,438.7148,203.5039,547.4258,236.5898,514.3398,208.2305
1005000059000374,312.5469,243.8281,316.2448,240.1302,305.151,240.1302,319.9427,221.6406,282.9635,229.0365,349.526,210.5469,260.776,217.9427,408.6927,199.4531,201.6094,188.3594,416.0885,254.9219,194.2135,251.224,331.0365,166.1719,279.2656,166.1719,316.2448,118.099,290.3594,132.8906,316.2448,103.3073,297.7552,103.3073
1001000021000796,578.3791,290.063,110.2893,222.6404,418.3796,173.1858,548.1073,302.312,440.0177,277.0218,241.8608,327.4298,492.7298,227.9542,336.2462,439.7232,177.8451,389.6791,350.3932,53.2557,429.5312,244.964,285.4226,122.0759,410.375,235.5518,157.4731,246.5856,249.6789,222.8483,403.2703,215.5002,3.7105,281.5215
1001000022000498,472.7101,341.4158,134.375,91.9947,130.9098,212.491,271.6002,432.2171,471.3474,127.5824,383.4813,131.0233,210.2543,312.7728,406.1147,225.1949,546.4376,281.3904,294.3749,144.5174,314.4734,270.9111,212.4042,145.209,364.9684,238.8338,271.8473,145.698,78.0083,134.0014,247.352,245.8063,369.5765,112.7378
1009000068000233,513.7188,187.5312,524.3438,187.5312,519.0312,176.9062,513.7188,187.5312,508.4062,155.6562,476.5312,171.5938,476.5312,176.9062,487.1562,224.7188,481.8438,245.9688,508.4062,230.0312,503.0938,245.9688,359.6562,160.9688,370.2812,155.6562,279.9688,198.1562,279.9688,198.1562,194.9688,203.4688,189.6562,203.4688
1003000066000186,209.4482,215.5947,203.2178,218.71,203.2178,221.8252,212.5635,218.71,212.5635,240.5166,253.0615,221.8252,249.9463,246.7471,309.1357,218.71,309.1357,265.4385,349.6338,193.7881,365.21,265.4385,340.2881,212.4795,343.4033,237.4014,377.6709,153.29,387.0166,165.751,455.5518,112.792,464.8975,125.2529
1003000066000128,209.332,216.4492,205.543,220.2383,205.543,224.0273,213.1211,235.3945,216.9102,242.9727,251.0117,224.0273,251.0117,246.7617,315.4258,231.6055,307.8477,261.918,360.8945,205.082,364.6836,265.707,349.5273,220.2383,353.3164,239.1836,421.5195,193.7148,425.3086,205.082,508.668,201.293,512.457,212.6602
1009000035000112,305.9082,113.623,317.2363,102.2949,294.5801,102.2949,334.2285,90.9668,274.7559,88.1348,351.2207,124.9512,243.6035,113.623,348.3887,218.4082,229.4434,218.4082,351.2207,309.0332,226.6113,314.6973,300.2441,161.7676,252.0996,156.1035,286.084,224.0723,235.1074,221.2402,274.7559,266.5527,223.7793,317.5293
1001000021000376,266.5109,179.003,434.1198,221.5601,444.7228,178.4728,830.4941,192.1393,810.8334,56.2439,530.3588,236.6133,135.8269,333.3079,248.5921,140.8645,499.6668,139.9084,787.009,140.5256,199.3415,255.7107,382.7046,359.4143,322.9748,222.2358,250.7667,252.5858,116.1061,95.8302,342.6823,372.2354,196.8562,160.0538
1003000099000480,554.3994,215.8779,564.8877,221.1221,559.6436,215.8779,564.8877,252.5869,559.6436,242.0986,528.1787,284.0518,512.4463,263.0752,449.5166,310.2725,444.2725,310.2725,370.8545,326.0049,349.8779,331.249,376.0986,273.5635,376.0986,268.3193,260.7275,205.3896,260.7275,210.6338,134.8682,158.1924,134.8682,158.1924
1009000041000258,208.9355,267.8496,205.791,264.7051,205.791,264.7051,212.0801,255.2715,212.0801,255.2715,234.0918,264.7051,237.2363,255.2715,240.3809,315.0176,240.3809,302.4395,205.791,315.0176,205.791,308.7285,315.8496,252.127,315.8496,258.416,381.8848,277.2832,381.8848,277.2832,457.3535,296.1504,454.209,286.7168
1007000007001427,306.8965,84.4941,306.8965,76.8184,304.3379,79.377,291.5449,79.377,291.5449,79.377,288.9863,102.4043,291.5449,102.4043,306.8965,133.1074,312.0137,138.2246,314.5723,110.0801,317.1309,110.0801,294.1035,176.6035,291.5449,176.6035,291.5449,227.7754,288.9863,225.2168,281.3105,276.3887,286.4277,286.623
1007000095000069,301.3154,56.7881,308.0537,50.0498,301.3154,50.0498,331.6377,50.0498,314.792,53.4189,345.1143,90.4795,318.1611,93.8486,358.5908,151.124,318.1611,157.8623,328.2686,194.9229,277.7314,167.9697,351.8525,194.9229,328.2686,198.292,348.4834,282.5205,318.1611,272.4131,361.96,366.749,321.5303,343.165
1009000035000124,306.4521,109.1377,320.9541,97.5361,297.751,94.6357,338.3564,88.835,280.3486,83.0342,358.6592,123.6396,248.4443,123.6396,352.8584,219.3525,233.9424,219.3525,352.8584,312.165,225.2412,315.0654,312.2529,170.0459,260.0459,164.2451,291.9502,233.8545,239.7432,228.0537,277.4482,271.5596,222.3408,312.165
1007000018000580,303.2793,130.8457,308.3965,125.7285,295.6035,125.7285,318.6309,130.8457,285.3691,133.4043,336.541,174.3418,270.0176,176.9004,326.3066,233.1895,280.252,235.748,316.0723,286.9199,287.9277,286.9199,323.748,245.9824,282.8105,243.4238,351.8926,276.6855,252.1074,279.2441,346.7754,317.623,262.3418,320.1816
1001000053001123,440.5059,261.5449,445.623,266.6621,445.623,261.5449,443.0645,284.5723,440.5059,271.7793,417.4785,292.248,412.3613,264.1035,384.2168,310.1582,371.4238,258.9863,348.3965,317.834,348.3965,251.3105,340.7207,274.3379,345.8379,253.8691,281.873,243.6348,279.3145,225.7246,238.377,292.248,238.377,271.7793
1007000000002352,215.543,157.8633,215.543,152.9414,208.1602,155.4023,218.0039,157.8633,195.8555,157.8633,222.9258,180.0117,188.4727,187.3945,254.918,182.4727,210.6211,197.2383,296.7539,177.5508,296.7539,180.0117,198.3164,251.3789,163.8633,256.3008,232.7695,251.3789,198.3164,271.0664,220.4648,303.0586,176.168,325.207
1005000021000988,688.3595,229.5947,-461.6491,45.1006,793.253,250.5767,395.851,153.0013,484.1648,3.1498,196.8367,93.2106,147.3909,247.5678,281.7842,240.1562,140.6793,158.5121,176.6206,284.1828,144.577,568.2525,299.9755,201.308,403.9048,193.8035,79.5798,241.3499,153.5833,298.6147,61.29,166.8587,46.5084,329.6591
1005000019000355,207.9297,90.9141,220.3516,78.4922,191.3672,78.4922,236.9141,78.4922,170.6641,78.4922,270.0391,144.7422,145.8203,136.4609,307.3047,227.5547,112.6953,227.5547,332.1484,302.0859,83.7109,310.3672,228.6328,239.9766,170.6641,235.8359,207.9297,293.8047,170.6641,297.9453,129.2578,306.2266,129.2578,302.0859
1002000022000146,288.4133,76.4598,218.7397,58.9869,217.6663,57.8161,285.0164,61.5869,461.8346,44.3863,216.6156,90.8839,253.2701,164.1435,145.4776,71.4802,212.0243,115.5961,456.0029,163.332,163.2669,164.6998,-46.6124,68.5831,344.864,153.7864,441.0203,234.16,476.6922,169.4942,6.4773,122.8001,257.6826,142.7238
1001000022000019,295.7934,232.4631,189.764,164.4924,528.3122,148.1632,472.4078,331.5957,591.6928,240.4293,37.86,187.373,494.3709,205.9852,492.8566,352.6185,257.9477,187.3298,322.0723,25.7792,134.9477,349.1359,139.7149,538.2175,5.1155,26.6466,364.4561,266.6804,140.5465,29.894,-78.5736,113.2342,29.7085,132.3883
1001000021000334,187.4832,427.5112,549.328,227.5427,636.3479,165.9443,477.4464,229.8514,645.5966,134.6637,300.0357,266.7239,513.9362,132.7114,625.944,236.2664,276.5386,173.0596,477.5287,159.5347,209.4549,297.0669,295.7926,67.1496,170.892,112.745,250.6338,213.0579,268.7406,177.8275,289.3544,359.2507,345.6672,276.6523
1005000021001184,556.871,251.0295,929.8619,164.998,725.9756,147.3868,441.3687,268.6704,726.3662,326.6296,-154.1895,285.6049,189.8626,302.7349,93.0325,274.9478,454.0334,144.7794,363.0767,15.4059,668.2885,499.2021,237.4012,223.1537,381.3741,118.7531,257.5677,316.3383,272.3745,373.7788,102.5089,55.203,52.0626,413.9742
1005000015000400,73.1484,154.1328,67.2891,142.4141,61.4297,148.2734,73.1484,124.8359,67.2891,142.4141,114.1641,124.8359,114.1641,136.5547,166.8984,154.1328,155.1797,183.4297,143.4609,201.0078,161.0391,195.1484,231.3516,177.5703,231.3516,183.4297,330.9609,230.3047,319.2422,236.1641,424.7109,271.3203,418.8516,265.4609
1005000059000496,313.3971,246.4857,309.7122,242.8008,298.6576,242.8008,317.082,224.3763,280.2331,228.0612,346.5612,213.3216,254.4388,213.3216,405.5195,198.582,195.4805,191.2122,412.8893,257.5404,191.7956,250.1706,328.1367,154.3633,272.8633,158.0482,317.082,124.8841,291.2878,124.8841,306.0273,95.4049,291.2878,102.7747
1007000048000137,312.2754,132.834,317.002,128.1074,314.6387,125.7441,328.8184,135.1973,335.9082,135.1973,333.5449,175.373,342.998,163.5566,293.3691,210.8223,302.8223,182.4629,253.1934,191.916,272.0996,177.7363,392.627,250.998,385.5371,234.4551,331.1816,284.084,328.8184,258.0879,359.541,352.6191,357.1777,314.8066
1006000014000026,299.4912,88.1768,301.4736,86.1943,295.5264,86.1943,307.4209,88.1768,289.5791,88.1768,315.3506,111.9658,279.667,111.9658,319.3154,139.7197,275.7021,139.7197,317.333,165.4912,279.667,167.4736,307.4209,169.4561,287.5967,169.4561,305.4385,207.1221,289.5791,207.1221,301.4736,246.7705,291.5615,246.7705
1006000014000053,299.6719,62.5469,302.1198,60.099,297.224,60.099,307.0156,64.9948,292.3281,62.5469,314.3594,87.026,280.0885,84.5781,338.8385,96.8177,253.1615,96.8177,365.7656,109.0573,223.7865,106.6094,307.0156,140.8802,284.9844,140.8802,307.0156,184.9427,282.5365,184.9427,311.9115,229.0052,277.6406,229.0052
1009000009001126,399.623,182.1738,407.084,178.4434,407.084,174.7129,399.623,148.5996,399.623,163.5215,358.5879,137.4082,354.8574,170.9824,354.8574,197.0957,336.2051,241.8613,388.4316,208.2871,388.4316,230.6699,257.8652,144.8691,254.1348,159.791,183.2559,174.7129,179.5254,185.9043,116.1074,174.7129,101.1855,185.9043
1009000066001422,484.7871,193.2012,490.1582,187.8301,490.1582,182.459,484.7871,166.3457,479.416,160.9746,436.4473,182.459,431.0762,166.3457,441.8184,252.2832,441.8184,252.2832,490.1582,257.6543,495.5293,263.0254,296.7988,203.9434,296.7988,193.2012,173.2637,220.0566,173.2637,220.0566,60.4707,230.7988,60.4707,230.7988
